hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
30,32,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,?,28864,Tech-support
40,33,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Female,United-States,12780,Other-service
40,34,0,0,Private,Assoc-acdm,12,Divorced,Not-in-family,White,Male,United-States,8500,Machine-op-inspct
60,57,0,0,Self-emp-inc,HS-grad,9,Separated,Not-in-family,White,Male,United-States,99999,Farming-fishing
40,23,0,0,Private,10th,6,Married-civ-spouse,Husband,White,Male,United-States,8000,Handlers-cleaners
56,29,0,0,Local-gov,Assoc-voc,11,Divorced,Unmarried,White,Male,United-States,17115,Protective-serv
60,46,0,1740,Private,Masters,14,Married-civ-spouse,Husband,White,Male,United-States,45923,Adm-clerical
40,53,0,0,Federal-gov,Some-college,10,Divorced,Not-in-family,White,Female,United-States,38334,Adm-clerical
40,31,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,66600,Sales
50,49,0,0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,49059,Farming-fishing
49,18,0,0,Private,11th,7,Never-married,Own-child,White,Female,United-States,1532,Sales
99,48,0,0,?,5th-6th,3,Divorced,Not-in-family,White,Male,United-States,15811,?
21,62,0,0,?,9th,5,Married-civ-spouse,Husband,White,Male,United-States,4488,?
40,37,0,0,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,38670,Protective-serv
40,39,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,55000,Transport-moving
40,25,0,0,Private,HS-grad,9,Never-married,Unmarried,Black,Male,United-States,5000,Machine-op-inspct
40,33,0,0,Private,HS-grad,9,Never-married,Own-child,Black,Female,United-States,29001,Adm-clerical
40,25,0,0,Private,HS-grad,9,Never-married,Own-child,Black,Female,United-States,5000,Handlers-cleaners
30,66,0,0,?,7th-8th,4,Never-married,Other-relative,Black,Male,United-States,5000,?
40,38,0,0,State-gov,HS-grad,9,Married-civ-spouse,Wife,Black,Female,United-States,40700,Adm-clerical
20,17,0,0,Private,11th,7,Never-married,Own-child,Black,Male,United-States,1600,Other-service
60,36,0,0,Private,11th,7,Married-civ-spouse,Husband,White,Male,United-States,36287,Craft-repair
40,18,0,0,Private,HS-grad,9,Never-married,Own-child,White,Female,United-States,6000,Adm-clerical
40,60,0,0,?,10th,6,Married-civ-spouse,Husband,White,Male,United-States,37011,?
40,32,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,48800,Other-service
40,30,0,0,Private,Some-college,10,Separated,Not-in-family,White,Male,United-States,12300,Machine-op-inspct
40,25,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,27650,Machine-op-inspct
40,30,3942,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,18942,Machine-op-inspct
99,43,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,17102,Farming-fishing
48,20,0,0,Private,Some-college,10,Never-married,Own-child,White,Male,United-States,4264,Adm-clerical
40,44,0,0,State-gov,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,44001,Machine-op-inspct
44,20,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,9450,Handlers-cleaners
30,39,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,21922,Farming-fishing
40,34,0,0,Private,10th,6,Never-married,Other-relative,White,Male,United-States,11000,Handlers-cleaners
40,56,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,28001,Farming-fishing
50,54,0,0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,18299,Farming-fishing
28,19,0,0,?,HS-grad,9,Never-married,Own-child,White,Female,United-States,4428,?
40,52,0,0,Private,HS-grad,9,Never-married,Not-in-family,White,Male,United-States,20233,Sales
40,66,0,0,?,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,40061,?
40,57,3137,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,35200,Craft-repair
45,39,0,0,Private,10th,6,Married-civ-spouse,Husband,White,Male,United-States,12000,Handlers-cleaners
40,17,0,0,?,10th,6,Never-married,Own-child,White,Male,United-States,1600,?
16,52,0,0,Private,7th-8th,4,Divorced,Own-child,Black,Female,United-States,1500,Priv-house-serv
35,56,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,12000,Exec-managerial
36,34,0,0,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,United-States,7855,Adm-clerical
35,32,0,0,Local-gov,Bachelors,13,Divorced,Unmarried,White,Female,United-States,4320,Prof-specialty
40,31,0,0,Private,9th,5,Never-married,Not-in-family,White,Male,United-States,15000,Machine-op-inspct
40,26,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,30200,Tech-support
40,36,4787,0,Private,Bachelors,13,Divorced,Not-in-family,White,Male,United-States,60662,Exec-managerial
40,39,0,1887,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,58442,Machine-op-inspct
10,19,0,0,State-gov,Some-college,10,Never-married,Own-child,White,Male,United-States,2301,Prof-specialty
40,36,0,0,Private,HS-grad,9,Widowed,Not-in-family,White,Female,United-States,3500,Other-service
66,33,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,6046,Sales
20,31,0,0,Private,7th-8th,4,Divorced,Unmarried,White,Male,United-States,2928,Transport-moving
20,46,0,0,Private,11th,7,Widowed,Other-relative,White,Male,United-States,3600,Machine-op-inspct
40,32,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,29087,Machine-op-inspct
50,33,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,47000,Farming-fishing
37,50,0,0,State-gov,HS-grad,9,Widowed,Not-in-family,White,Female,United-States,8840,Other-service
40,30,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,18780,Craft-repair
50,32,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,48885,Machine-op-inspct
40,31,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,41000,Craft-repair
80,67,2414,0,Self-emp-not-inc,10th,6,Married-civ-spouse,Husband,White,Male,United-States,15548,Farming-fishing
60,37,0,0,Private,Some-college,10,Divorced,Unmarried,White,Female,United-States,19500,Exec-managerial
50,26,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,15800,Machine-op-inspct
35,41,0,0,State-gov,Masters,14,Divorced,Unmarried,White,Female,United-States,26446,Prof-specialty
12,19,0,0,State-gov,Some-college,10,Never-married,Own-child,White,Male,United-States,1654,Farming-fishing
40,56,0,0,Private,Some-college,10,Divorced,Not-in-family,White,Female,United-States,22020,Adm-clerical
45,27,0,1902,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,31098,Transport-moving
40,20,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,29130,Craft-repair
40,44,0,1902,State-gov,Doctorate,16,Married-civ-spouse,Husband,White,Male,United-States,73098,Prof-specialty
65,26,0,0,Private,Some-college,10,Never-married,Not-in-family,White,Male,United-States,29000,Craft-repair
45,20,0,0,Private,Some-college,10,Never-married,Not-in-family,White,Female,United-States,4000,Adm-clerical
5,70,0,0,Private,HS-grad,9,Married-civ-spouse,Wife,White,Female,United-States,20600,Adm-clerical
15,68,1409,0,?,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,3489,?
40,40,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,24960,Machine-op-inspct
40,56,0,0,Private,5th-6th,3,Divorced,Not-in-family,White,Female,United-States,16000,Machine-op-inspct
60,59,0,0,Private,11th,7,Married-civ-spouse,Husband,White,Male,United-States,20077,Sales
40,38,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,19265,Machine-op-inspct
40,23,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,13000,Handlers-cleaners
40,37,0,0,Private,Assoc-voc,11,Divorced,Own-child,White,Male,United-States,21000,Tech-support
40,42,0,0,Private,9th,5,Separated,Unmarried,Black,Male,United-States,19000,Craft-repair
40,34,0,0,Private,Assoc-voc,11,Divorced,Unmarried,Black,Female,United-States,18000,Tech-support
40,40,0,0,Private,Some-college,10,Divorced,Own-child,White,Male,United-States,3000,Machine-op-inspct
40,30,0,0,Local-gov,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,56555,Prof-specialty
40,35,0,0,Private,Some-college,10,Divorced,Unmarried,Black,Female,United-States,1200,Other-service
40,20,0,0,Private,HS-grad,9,Never-married,Own-child,Black,Female,United-States,10000,Craft-repair
40,50,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,64018,Tech-support
25,47,0,0,Federal-gov,Some-college,10,Divorced,Not-in-family,White,Female,United-States,24200,Adm-clerical
60,24,0,0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,38620,Transport-moving
72,53,3103,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,Black,Male,United-States,5103,Craft-repair
40,25,0,0,Private,12th,8,Never-married,Own-child,Black,Male,United-States,1500,Other-service
40,18,0,0,Local-gov,11th,7,Never-married,Own-child,Black,Female,United-States,1150,Prof-specialty
50,30,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,32224,Sales
20,18,0,0,Private,11th,7,Never-married,Other-relative,White,Male,United-States,4400,Other-service
40,48,0,0,Private,HS-grad,9,Divorced,Not-in-family,White,Male,United-States,27000,Transport-moving
38,29,0,0,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,47014,Machine-op-inspct
45,42,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Female,United-States,36303,Exec-managerial
40,23,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,12504,Sales
15,17,0,0,Self-emp-not-inc,12th,8,Never-married,Own-child,White,Male,United-States,1650,Handlers-cleaners
40,37,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Male,United-States,60000,Machine-op-inspct
75,25,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,21352,Exec-managerial
35,52,0,0,Private,Some-college,10,Divorced,Unmarried,White,Female,United-States,28554,Adm-clerical
40,30,0,0,Private,Assoc-voc,11,Never-married,Own-child,White,Male,United-States,30054,Adm-clerical
50,34,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,22550,Farming-fishing
42,46,0,0,Federal-gov,HS-grad,9,Divorced,Not-in-family,White,Male,United-States,34000,Exec-managerial
40,49,0,0,Private,9th,5,Divorced,Not-in-family,White,Female,United-States,15000,Handlers-cleaners
40,43,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,United-States,30294,Machine-op-inspct
40,30,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,99999,Tech-support
55,27,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,22189,Machine-op-inspct
50,49,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,75225,Exec-managerial
20,20,0,0,Private,Some-college,10,Never-married,Own-child,White,Male,United-States,3000,Handlers-cleaners
40,28,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,22000,Craft-repair
50,48,0,0,Local-gov,Masters,14,Married-civ-spouse,Husband,White,Male,United-States,61501,Prof-specialty
12,22,0,0,State-gov,Bachelors,13,Never-married,Own-child,White,Female,United-States,1950,Prof-specialty
40,28,0,0,Private,HS-grad,9,Married-civ-spouse,Wife,White,Female,United-States,35163,Adm-clerical
40,48,0,0,Private,11th,7,Married-civ-spouse,Husband,White,Male,United-States,33038,Machine-op-inspct
45,33,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Female,United-States,20021,Adm-clerical
40,17,0,0,Private,11th,7,Never-married,Own-child,White,Male,United-States,6004,Handlers-cleaners
40,36,0,0,Private,12th,8,Divorced,Not-in-family,White,Male,United-States,16000,Handlers-cleaners
45,37,0,0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Husband,White,Male,United-States,56862,Prof-specialty
40,54,0,0,Private,Some-college,10,Widowed,Unmarried,White,Female,United-States,2752,Exec-managerial
30,46,0,0,Private,10th,6,Married-civ-spouse,Wife,Black,Female,United-States,23422,Machine-op-inspct
40,25,0,0,Private,HS-grad,9,Divorced,Not-in-family,Black,Male,United-States,15080,Machine-op-inspct
30,34,4416,0,Private,11th,7,Never-married,Not-in-family,White,Female,United-States,14436,Adm-clerical
50,36,4650,0,Private,12th,8,Never-married,Not-in-family,White,Male,United-States,44664,Exec-managerial
60,33,0,0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,49002,Prof-specialty
40,41,0,0,State-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,United-States,20058,Tech-support
35,58,0,0,Private,HS-grad,9,Divorced,Not-in-family,White,Male,United-States,19600,Other-service
5,32,0,0,?,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,13048,?
50,50,0,0,Private,10th,6,Married-civ-spouse,Husband,White,Male,United-States,32032,Machine-op-inspct
60,30,0,0,Private,HS-grad,9,Never-married,Own-child,White,Male,United-States,12041,Machine-op-inspct
40,49,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,19700,Other-service
30,41,0,0,Self-emp-not-inc,7th-8th,4,Never-married,Unmarried,White,Female,United-States,1600,Other-service
30,62,0,0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,17000,Transport-moving
40,32,0,0,Private,HS-grad,9,Divorced,Unmarried,Amer-Indian-Eskimo,Female,United-States,21002,Other-service
36,27,0,0,Private,Some-college,10,Divorced,Unmarried,Black,Female,United-States,13002,Adm-clerical
40,28,0,0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,17000,Craft-repair
55,31,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,41000,Handlers-cleaners
45,29,0,0,Private,Bachelors,13,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,United-States,69300,Adm-clerical
40,65,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,99999,Exec-managerial
40,30,0,0,Private,HS-grad,9,Never-married,Own-child,White,Female,United-States,7550,Other-service
40,35,0,0,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,24275,Other-service
40,68,0,0,?,1st-4th,2,Widowed,Unmarried,Black,Female,United-States,7505,?
40,31,0,0,Private,Assoc-voc,11,Married-civ-spouse,Wife,White,Female,United-States,38657,Prof-specialty
40,59,0,0,Private,1st-4th,2,Married-civ-spouse,Husband,White,Male,United-States,14707,Machine-op-inspct
40,38,0,0,Private,9th,5,Married-civ-spouse,Husband,White,Male,United-States,39450,Craft-repair
40,19,0,0,Private,Some-college,10,Never-married,Other-relative,White,Female,United-States,5000,Other-service
40,47,0,2051,Private,7th-8th,4,Married-civ-spouse,Husband,White,Male,United-States,25949,Transport-moving
50,41,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,18500,Transport-moving
40,38,0,0,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,83075,Sales
40,48,0,0,Private,10th,6,Married-civ-spouse,Husband,White,Male,United-States,50894,Transport-moving
40,44,0,0,Private,Some-college,10,Divorced,Other-relative,White,Female,United-States,7190,Adm-clerical
15,42,0,0,Private,HS-grad,9,Divorced,Own-child,White,Female,United-States,3000,Other-service
25,21,0,0,Private,HS-grad,9,Never-married,Other-relative,White,Male,United-States,6500,Other-service
40,42,0,0,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,Male,El-Salvador,30502,Farming-fishing
25,37,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,31000,Craft-repair
40,50,0,0,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,United-States,47000,Prof-specialty
45,51,0,0,Private,HS-grad,9,Divorced,Unmarried,White,Female,United-States,4200,Sales
40,47,0,0,State-gov,7th-8th,4,Married-civ-spouse,Husband,White,Male,United-States,28014,Transport-moving
60,31,0,0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Husband,White,Male,United-States,99999,Prof-specialty
40,38,0,0,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,35500,Transport-moving
70,48,0,2002,Private,Some-college,10,Married-civ-spouse,Husband,White,Male,United-States,36568,Transport-moving
50,43,0,0,Private,Masters,14,Married-civ-spouse,Husband,Other,Male,United-States,36036,Prof-specialty
20,61,0,0,Self-emp-not-inc,11th,7,Married-civ-spouse,Husband,White,Male,United-States,4002,Exec-managerial
66,52,0,0,Private,HS-grad,9,Married-civ-spouse,Husband,White,Male,United-States,86000,Transport-moving
50,63,0,0,Self-emp-inc,10th,6,Married-civ-spouse,Husband,White,Male,United-States,42801,Farming-fishing
42,37,0,0,Local-gov,Bachelors,13,Never-married,Own-child,White,Female,United-States,10578,Tech-support
40,67,0,0,Private,HS-grad,9,Separated,Other-relative,White,Female,United-States,10900,Machine-op-inspct
55,45,0,0,Private,Bachelors,13,Married-civ-spouse,Husband,White,Male,United-States,45801,Prof-specialty
50,32,0,0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,United-States,25000,Craft-repair
40,26,0,0,Private,Assoc-voc,11,Separated,Not-in-family,Black,Male,United-States,2260,Other-service
10,68,0,0,?,7th-8th,4,Widowed,Not-in-family,Black,Male,United-States,2000,?
40,42,2977,0,State-gov,Bachelors,13,Divorced,Unmarried,Black,Female,United-States,22977,Adm-clerical
40,21,0,0,Private,HS-grad,9,Divorced,Other-relative,Black,Female,United-States,14080,Machine-op-inspct
40,39,5455,0,Private,HS-grad,9,Divorced,Unmarried,Black,Female,United-States,40805,Other-service
99,49,0,0,Private,10th,6,Married-civ-spouse,Husband,White,Male,United-States,50294,Transport-moving
60,35,0,0,Private,10th,6,Divorced,Unmarried,White,Female,United-States,7563,Handlers-cleaners
65,35,0,0,Private,HS-grad,9,Divorced,Not-in-family,White,Male,United-States,16849,Farming-fishing
10,19,0,0,?,HS-grad,9,Never-married,Own-child,Black,Male,United-States,2000,?
